Date,Open,High,Low,Close,Adj Close,Volume
2009-06-05,14.015000,14.060000,13.515000,13.740000,12.902264,119385400
2009-06-08,13.520000,13.895000,13.300000,13.630000,12.798971,94823200
2009-06-09,13.785000,13.900000,13.585000,13.735000,12.897565,81990600
2009-06-10,13.995000,14.000000,13.345000,13.690000,12.855309,117947600
2009-06-11,13.750000,14.185000,13.750000,13.810000,12.967996,91521000
2009-06-12,13.695000,13.900000,13.570000,13.900000,13.052506,67346600
2009-06-15,13.560000,13.570000,13.110000,13.220000,12.413967,100689200
2009-06-16,13.345000,13.360000,12.875000,12.895000,12.108784,85226200
2009-06-17,12.870000,13.070000,12.655000,12.830000,12.047748,86177200
2009-06-18,12.895000,13.170000,12.775000,13.020000,12.226165,65895600
2009-06-19,13.285000,13.325000,12.990000,13.115000,12.315369,66891000
2009-06-22,12.880000,12.895000,12.330000,12.330000,11.578231,88911400
2009-06-23,12.405000,12.515000,12.235000,12.375000,11.620485,90101400
2009-06-24,12.555000,12.795000,12.385000,12.510000,11.788217,77139000
2009-06-25,12.415000,13.100000,12.380000,13.070000,12.315907,111805200
2009-06-26,13.000000,13.120000,12.855000,13.010000,12.259371,62458400
2009-06-29,13.090000,13.285000,12.945000,13.255000,12.490233,63884400
2009-06-30,13.250000,13.350000,12.855000,13.070000,12.315907,77304600
2009-07-01,13.150000,13.400000,13.110000,13.135000,12.377158,51686400
2009-07-02,12.805000,12.810000,12.415000,12.430000,11.712836,73307600
2009-07-06,12.190000,12.450000,12.115000,12.435000,11.717547,56698200
2009-07-07,12.400000,12.430000,11.925000,11.940000,11.251102,72400200
2009-07-08,12.090000,12.145000,11.660000,11.925000,11.236968,97641200
2009-07-09,12.090000,12.165000,11.900000,12.000000,11.307642,76618800
2009-07-10,11.845000,12.050000,11.750000,11.905000,11.218125,65219200
2009-07-13,12.005000,12.500000,11.815000,12.500000,11.778795,70755800
2009-07-14,12.555000,12.650000,12.385000,12.645000,11.915429,63184200
2009-07-15,12.960000,13.435000,12.935000,13.355000,12.584464,70815200
2009-07-16,13.295000,13.725000,13.245000,13.595000,12.810618,69727000
2009-07-17,13.600000,13.670000,13.450000,13.615000,12.829462,54984000
2009-07-20,13.775000,13.950000,13.635000,13.885000,13.083887,62729600
2009-07-21,14.115000,14.130000,13.695000,14.025000,13.215808,74203000
2009-07-22,13.860000,14.200000,13.835000,14.020000,13.211097,67821200
2009-07-23,14.045000,14.775000,14.030000,14.630000,13.785899,83235400
2009-07-24,14.510000,14.790000,14.355000,14.790000,13.936668,58334000
2009-07-27,14.720000,14.875000,14.555000,14.865000,14.007342,60735600
2009-07-28,14.650000,14.860000,14.465000,14.780000,13.927246,73813000
2009-07-29,14.575000,14.725000,14.440000,14.635000,13.790611,74695600
2009-07-30,15.005000,15.295000,14.925000,14.940000,14.078016,92249600
2009-07-31,14.945000,15.190000,14.860000,14.960000,14.096860,83670000
2009-08-03,15.315000,15.505000,15.145000,15.470000,14.577436,75261400
2009-08-04,15.345000,15.610000,15.280000,15.560000,14.662243,68192800
2009-08-05,15.585000,15.610000,15.215000,15.475000,14.582148,70637200
2009-08-06,15.615000,15.660000,15.170000,15.320000,14.436088,64846000
2009-08-07,15.640000,15.970000,15.470000,15.700000,14.794166,80335200
2009-08-10,15.580000,15.715000,15.425000,15.625000,14.723493,61757000
2009-08-11,15.510000,15.535000,15.175000,15.230000,14.351283,70207000
2009-08-12,15.205000,15.815000,15.195000,15.565000,14.666958,71300200
2009-08-13,15.725000,15.835000,15.415000,15.815000,14.902529,70092400
2009-08-14,15.815000,15.830000,15.235000,15.590000,14.690513,61691400
2009-08-17,14.980000,15.005000,14.750000,14.780000,13.927246,67209600
2009-08-18,14.880000,15.145000,14.825000,15.055000,14.186379,55760000
2009-08-19,14.810000,15.405000,14.780000,15.315000,14.431380,62756000
2009-08-20,15.350000,15.695000,15.280000,15.635000,14.732918,55518000
2009-08-21,15.880000,16.290001,15.815000,16.200001,15.265319,64515000
2009-08-24,16.365000,16.545000,16.115000,16.240000,15.303007,71971000
2009-08-25,16.370001,16.620001,16.225000,16.285000,15.345413,73392800
2009-08-26,16.200001,16.450001,16.084999,16.290001,15.350125,60850200
2009-08-27,16.260000,16.469999,15.910000,16.379999,15.434931,58088200
2009-08-28,16.629999,16.670000,16.135000,16.320000,15.378392,60924800
2009-08-31,16.040001,16.100000,15.860000,16.065001,15.138108,52199400
2009-09-01,15.920000,16.315001,15.295000,15.350000,14.464360,99030800
2009-09-02,15.235000,15.435000,15.165000,15.235000,14.355992,61209400
2009-09-03,15.410000,15.525000,15.170000,15.480000,14.586860,41474800
2009-09-04,15.555000,15.935000,15.460000,15.920000,15.001472,44193000
2009-09-08,16.235001,16.240000,16.030001,16.195000,15.260606,40015200
2009-09-09,16.254999,16.565001,16.160000,16.450001,15.500892,46570000
2009-09-10,16.485001,16.815001,16.290001,16.764999,15.797714,46232400
2009-09-11,16.840000,16.950001,16.625000,16.770000,15.802435,48555600
2009-09-14,16.504999,17.000000,16.500000,16.965000,15.986184,37380000
2009-09-15,17.014999,17.215000,16.780001,17.065001,16.080412,48249800
2009-09-16,17.219999,17.605000,17.090000,17.584999,16.570408,49604600
2009-09-17,17.555000,17.850000,17.355000,17.549999,16.537428,67641200
2009-09-18,17.709999,17.715000,17.455000,17.570000,16.556276,44744800
2009-09-21,17.299999,17.575001,17.225000,17.500000,16.490309,37258400
2009-09-22,17.690001,17.790001,17.535000,17.680000,16.659925,38085200
2009-09-23,17.770000,18.000000,17.330000,17.405001,16.400797,54301000
2009-09-24,17.424999,17.504999,16.820000,16.959999,16.022896,60797200
2009-09-25,16.895000,17.075001,16.670000,16.799999,15.871735,51794800
2009-09-28,16.915001,17.450001,16.905001,17.365000,16.405514,37975000
2009-09-29,17.434999,17.610001,17.205000,17.264999,16.311041,50614000
2009-09-30,17.395000,17.424999,16.830000,17.160000,16.211847,71386200
2009-10-01,17.070000,17.070000,16.290001,16.305000,15.404088,72320600
2009-10-02,16.000000,16.334999,15.980000,16.155001,15.262377,61415000
2009-10-05,16.270000,16.715000,16.174999,16.610001,15.692239,47778200
2009-10-06,16.865000,17.295000,16.844999,17.090000,16.145710,57767800
2009-10-07,17.030001,17.225000,16.959999,17.195000,16.244909,45785800
2009-10-08,17.450001,17.639999,17.309999,17.465000,16.499994,52043800
2009-10-09,17.465000,17.660000,17.375000,17.650000,16.674776,34651200
2009-10-12,17.830000,17.945000,17.670000,17.815001,16.830658,29757600
2009-10-13,17.715000,17.795000,17.500000,17.750000,16.769239,38564800
2009-10-14,18.145000,18.379999,17.995001,18.340000,17.326645,49125000
2009-10-15,18.165001,18.469999,18.150000,18.450001,17.430569,41494600
2009-10-16,18.174999,18.325001,17.975000,18.190001,17.184931,52867800
2009-10-19,18.254999,18.610001,18.145000,18.495001,17.473085,42655800
2009-10-20,18.549999,18.559999,18.120001,18.315001,17.303032,45824800
2009-10-21,18.235001,18.670000,17.945000,17.969999,16.977083,52268400
2009-10-22,17.950001,18.450001,17.725000,18.309999,17.298302,54158800
2009-10-23,18.455000,18.475000,17.770000,17.934999,16.944025,71017000
2009-10-26,17.955000,18.320000,17.430000,17.525000,16.556673,73504800
2009-10-27,17.570000,17.684999,17.280001,17.360001,16.400795,76812200
2009-10-28,17.270000,17.385000,16.690001,16.719999,15.796155,91941200
2009-10-29,16.950001,17.485001,16.879999,17.410000,16.448029,65614600
2009-10-30,17.320000,17.405001,16.375000,16.424999,15.517458,121339200
2009-11-02,16.584999,16.995001,16.250000,16.655001,15.734742,104670200
2009-11-03,16.455000,16.799999,16.400000,16.740000,15.815048,75167000
2009-11-04,17.035000,17.290001,16.754999,16.815001,15.885904,76720800
2009-11-05,17.090000,17.459999,17.010000,17.450001,16.485819,45372800
2009-11-06,17.254999,17.635000,17.195000,17.549999,16.580290,55957200
2009-11-09,17.825001,18.360001,17.795000,18.355000,17.340820,38762000
2009-11-10,18.264999,18.475000,18.155001,18.355000,17.340820,45849400
2009-11-11,18.605000,18.770000,18.375000,18.540001,17.515596,57217800
2009-11-12,18.485001,18.690001,18.075001,18.165001,17.161318,58758400
2009-11-13,18.264999,18.520000,18.075001,18.365000,17.350258,46168000
2009-11-16,18.615000,19.055000,18.600000,18.895000,17.850977,46748800
2009-11-17,18.799999,18.955000,18.655001,18.934999,17.888773,40425200
2009-11-18,18.915001,18.975000,18.684999,18.924999,17.879314,38116200
2009-11-19,18.655001,18.670000,18.195000,18.424999,17.406946,54430800
2009-11-20,18.225000,18.405001,18.150000,18.309999,17.298302,36051200
2009-11-23,18.725000,19.020000,18.680000,18.785000,17.747053,45193200
2009-11-24,18.805000,18.860001,18.490000,18.805000,17.765949,39785200
2009-11-25,18.865000,18.985001,18.754999,18.934999,17.888773,26893000
2009-11-27,17.930000,18.580000,17.885000,18.330000,17.317198,40957200
2009-11-30,18.299999,18.514999,18.135000,18.450001,17.430569,49396000
2009-12-01,18.780001,19.025000,18.709999,18.870001,17.827356,38107200
2009-12-02,18.885000,19.145000,18.775000,18.900000,17.855701,35858800
2009-12-03,18.990000,19.200001,18.559999,18.600000,17.572277,47655600
2009-12-04,19.090000,19.264999,18.475000,18.799999,17.761229,76384000
2009-12-07,18.775000,18.975000,18.625000,18.730000,17.695091,36877200
2009-12-08,18.485001,18.545000,18.215000,18.340000,17.326645,43861800
2009-12-09,18.320000,18.520000,18.129999,18.455000,17.435291,45996000
2009-12-10,18.695000,18.834999,18.610001,18.665001,17.633692,35105600
2009-12-11,18.830000,18.910000,18.660000,18.840000,17.799021,32375000
2009-12-14,19.084999,19.125000,18.915001,19.084999,18.030479,24992800
2009-12-15,18.950001,19.100000,18.785000,18.905001,17.860428,25826000
2009-12-16,19.065001,19.174999,18.879999,18.969999,17.921829,30218000
2009-12-17,18.690001,18.760000,18.475000,18.514999,17.491972,33707800
2009-12-18,18.709999,18.745001,18.400000,18.715000,17.680925,32104000
2009-12-21,18.900000,19.215000,18.900000,19.070000,18.016308,24410600
2009-12-22,19.180000,19.305000,19.125000,19.225000,18.162739,21594400
2009-12-23,19.315001,19.355000,19.145000,19.305000,18.242596,18420200
2009-12-24,19.389999,19.525000,19.379999,19.514999,18.441036,6593600
2009-12-28,19.635000,19.655001,19.424999,19.570000,18.493010,13103400
2009-12-29,19.645000,19.660000,19.500000,19.530001,18.455208,14061000
2009-12-30,19.379999,19.525000,19.365000,19.480000,18.407965,14158200
2009-12-31,19.575001,19.575001,19.105000,19.120001,18.067774,16890200
2010-01-04,19.430000,19.775000,19.430000,19.735001,18.648933,21962200
2010-01-05,19.735001,19.875000,19.559999,19.865000,18.771778,19390200
2010-01-06,19.820000,19.980000,19.785000,19.879999,18.785954,21249800
2010-01-07,19.815001,20.094999,19.700001,20.045000,18.941866,22852400
2010-01-08,19.940001,20.200001,19.860001,20.184999,19.074163,20500000
2010-01-11,20.365000,20.385000,20.070000,20.250000,19.135586,26442200
2010-01-12,19.965000,20.059999,19.709999,19.870001,18.776501,38399800
2010-01-13,19.959999,20.309999,19.764999,20.190001,19.078896,30082400
2010-01-14,20.139999,20.375000,20.125000,20.305000,19.187559,20718400
2010-01-15,20.235001,20.285000,19.700001,19.860001,18.767059,39187800
2010-01-19,19.825001,20.370001,19.825001,20.350000,19.230089,24271400
2010-01-20,20.065001,20.075001,19.615000,19.924999,18.828476,46893200
2010-01-21,19.945000,20.065001,19.115000,19.165001,18.110300,73649000
2010-01-22,19.004999,19.139999,18.280001,18.330000,17.321253,85048000
2010-01-25,18.650000,18.709999,18.379999,18.485001,17.467726,44320600
2010-01-26,18.344999,18.725000,18.250000,18.334999,17.325975,42412200
2010-01-27,18.299999,18.594999,18.010000,18.510000,17.491343,70857200
2010-01-28,18.639999,18.655001,17.870001,18.084999,17.089733,86995600
2010-01-29,18.245001,18.495001,17.635000,17.684999,16.711752,75135600
2010-02-01,17.955000,18.245001,17.920000,18.225000,17.222034,47084000
2010-02-02,18.305000,18.754999,18.180000,18.674999,17.647264,46024800
2010-02-03,18.504999,18.695000,18.389999,18.495001,17.477175,41379600
2010-02-04,18.205000,18.230000,17.350000,17.365000,16.409355,94431600
2010-02-05,17.410000,17.504999,16.745001,17.455000,16.494408,113061800
2010-02-08,17.430000,17.639999,17.139999,17.174999,16.229816,57175600
2010-02-09,17.580000,17.900000,17.295000,17.594999,16.626705,79438600
2010-02-10,17.549999,17.730000,17.235001,17.520000,16.555834,56780000
2010-02-11,17.480000,17.934999,17.280001,17.879999,16.896019,50277600
2010-02-12,17.514999,17.875000,17.365000,17.855000,16.872398,61718200
2010-02-16,18.135000,18.459999,17.995001,18.420000,17.406303,32707000
2010-02-17,18.594999,18.650000,18.430000,18.594999,17.571667,32797800
2010-02-18,18.540001,18.895000,18.525000,18.820000,17.784279,29863600
2010-02-19,18.715000,19.049999,18.635000,18.920000,17.878782,38199200
2010-02-22,19.035000,19.049999,18.795000,18.900000,17.859880,27210400
2010-02-23,18.805000,18.920000,18.350000,18.455000,17.439373,42588600
2010-02-24,18.555000,18.840000,18.459999,18.770000,17.737038,31912600
2010-02-25,18.245001,18.750000,18.145000,18.740000,17.708689,49256800
2010-02-26,18.760000,18.879999,18.540001,18.764999,17.732317,28395600
2010-03-01,18.910000,19.184999,18.900000,19.139999,18.086674,22537800
2010-03-02,19.315001,19.440001,19.180000,19.235001,18.176453,24878600
2010-03-03,19.355000,19.510000,19.190001,19.280001,18.218966,27532000
2010-03-04,19.344999,19.450001,19.195000,19.385000,18.318186,22128800
2010-03-05,19.655001,19.985001,19.555000,19.955000,18.856827,25055000
2010-03-08,19.965000,20.049999,19.895000,19.959999,18.861553,15758000
2010-03-09,19.830000,20.209999,19.820000,20.020000,18.918247,26814200
2010-03-10,20.049999,20.309999,20.010000,20.195000,19.083614,30726800
2010-03-11,20.120001,20.379999,19.980000,20.370001,19.248993,23826400
2010-03-12,20.549999,20.555000,20.264999,20.370001,19.248993,27056400
2010-03-15,20.309999,20.420000,20.075001,20.385000,19.263159,20988200
2010-03-16,20.500000,20.750000,20.385000,20.709999,19.570278,29185000
2010-03-17,20.844999,21.090000,20.820000,20.955000,19.801788,21529000
2010-03-18,20.969999,21.020000,20.775000,20.934999,19.782892,19558000
2010-03-19,20.725000,21.080000,20.565001,20.725000,19.584454,25094800
2010-03-22,20.485001,21.014999,20.459999,20.934999,19.782892,20446200
2010-03-23,20.995001,21.275000,20.865000,21.240000,20.071114,24317000
2010-03-24,21.004999,21.135000,20.865000,20.955000,19.879002,26261400
2010-03-25,21.245001,21.405001,20.834999,20.865000,19.793625,29747600
2010-03-26,20.985001,21.165001,20.690001,20.885000,19.812605,28668200
2010-03-29,21.075001,21.195000,20.995001,21.105000,20.021305,20584400
2010-03-30,21.170000,21.299999,20.965000,21.145000,20.059252,21307800
2010-03-31,20.975000,21.190001,20.860001,21.004999,19.926435,24760800
2010-04-01,21.270000,21.450001,21.040001,21.285000,20.192062,27968000
2010-04-05,21.455000,21.665001,21.334999,21.629999,20.519344,14336800
2010-04-06,21.514999,21.815001,21.465000,21.735001,20.618954,16297600
2010-04-07,21.645000,21.754999,21.290001,21.500000,20.396019,29326200
2010-04-08,21.344999,21.709999,21.215000,21.629999,20.519344,26078600
2010-04-09,21.725000,21.940001,21.650000,21.915001,20.789713,25923000
2010-04-12,21.969999,22.100000,21.924999,21.995001,20.865606,21662400
2010-04-13,21.950001,22.094999,21.715000,22.030001,20.898802,23586800
2010-04-14,22.184999,22.520000,22.115000,22.514999,21.358906,23548000
2010-04-15,22.445000,22.650000,22.434999,22.559999,21.401588,20813400
2010-04-16,22.405001,22.475000,21.620001,21.855000,20.732784,72785600
2010-04-19,21.709999,22.040001,21.514999,22.010000,20.879837,42384400
2010-04-20,22.285000,22.430000,22.139999,22.385000,21.235580,23581200
2010-04-21,22.415001,22.520000,22.065001,22.299999,21.154945,31276400
2010-04-22,22.000000,22.495001,21.740000,22.434999,21.283010,41930400
2010-04-23,22.410000,22.750000,22.299999,22.715000,21.548628,30489000
2010-04-26,22.754999,22.850000,22.520000,22.555000,21.396849,27261600
2010-04-27,22.299999,22.535000,21.415001,21.500000,20.396019,69117600
2010-04-28,21.709999,21.930000,21.424999,21.799999,20.680613,53887600
2010-04-29,22.094999,22.450001,22.075001,22.334999,21.188141,27803000
2010-04-30,22.355000,22.420000,21.584999,21.594999,20.486145,43761400
2010-05-03,21.809999,22.275000,21.745001,22.180000,21.041103,28487200
2010-05-04,21.670000,21.670000,20.900000,21.120001,20.035536,71249600
2010-05-05,20.764999,21.215000,20.559999,20.844999,19.774652,62473800
2010-05-06,20.674999,20.930000,16.825001,19.450001,18.451279,123384400
2010-05-07,19.370001,19.760000,18.305000,18.889999,17.920044,108064000
2010-05-10,20.434999,20.725000,20.129999,20.549999,19.494795,61490200
2010-05-11,20.170000,20.975000,20.110001,20.424999,19.376217,51295000
2010-05-12,20.605000,21.059999,20.525000,21.004999,19.926435,38862200
2010-05-13,20.900000,21.090000,20.445000,20.485001,19.433138,43325600
2010-05-14,20.180000,20.250000,19.389999,19.750000,18.735882,70146600
2010-05-17,19.855000,19.959999,19.010000,19.764999,18.750107,60288400
2010-05-18,20.090000,20.205000,19.094999,19.230000,18.242579,69639200
2010-05-19,19.004999,19.350000,18.530001,19.014999,18.038616,88268600
2010-05-20,18.195000,18.365000,17.540001,17.559999,16.658331,123968200
2010-05-21,17.040001,18.165001,16.940001,18.075001,17.146889,99952800
2010-05-24,17.879999,18.165001,17.580000,17.610001,16.705759,59807600
2010-05-25,16.754999,17.660000,16.520000,17.650000,16.743711,96634400
2010-05-26,17.855000,18.184999,17.325001,17.415001,16.520775,72588400
2010-05-27,18.100000,18.605000,17.950001,18.600000,17.644928,50820400
2010-05-28,18.555000,18.565001,17.955000,18.120001,17.189577,63295600
2010-06-01,17.790001,18.315001,17.465000,17.510000,16.610903,59015800
2010-06-02,17.695000,18.424999,17.540001,18.410000,17.464687,49972000
2010-06-03,18.540001,18.665001,18.184999,18.580000,17.625956,46928400
2010-06-04,17.844999,18.090000,17.129999,17.285000,16.397453,81591800
2010-06-07,17.375000,17.500000,16.785000,16.809999,15.946844,46826800
2010-06-08,16.844999,17.245001,16.545000,17.160000,16.278873,80143200
2010-06-09,17.375000,17.705000,16.865000,16.985001,16.112858,56528000
2010-06-10,17.584999,18.020000,17.514999,17.995001,17.070990,53382800
2010-06-11,17.655001,18.184999,17.639999,18.160000,17.227522,43262200
2010-06-14,18.440001,18.635000,18.065001,18.125000,17.194313,43204000
2010-06-15,18.355000,18.950001,18.295000,18.934999,17.962729,34228800
2010-06-16,18.730000,19.065001,18.655001,18.915001,17.943748,36159400
2010-06-17,19.030001,19.040001,18.600000,18.969999,17.995926,40503800
2010-06-18,19.049999,19.145000,18.889999,19.004999,18.029133,21800000
2010-06-21,19.485001,19.514999,18.695000,18.900000,17.929525,45235400
2010-06-22,18.870001,19.025000,18.184999,18.240000,17.340580,46367800
2010-06-23,18.260000,18.400000,17.875000,18.115000,17.221741,52471800
2010-06-24,17.950001,17.990000,17.430000,17.525000,16.660828,56156000
2010-06-25,17.625000,17.840000,17.309999,17.680000,16.808186,43287600
2010-06-28,17.715000,17.809999,17.430000,17.545000,16.679850,31777000
2010-06-29,17.065001,17.075001,16.254999,16.480000,15.667358,69752600
2010-06-30,16.370001,16.680000,16.045000,16.105000,15.310848,46107600
2010-07-01,16.135000,16.230000,15.500000,16.035000,15.244304,73722400
2010-07-02,16.125000,16.215000,15.655000,15.830000,15.049414,47547200
2010-07-06,16.280001,16.500000,15.735000,16.035000,15.244304,51814600
2010-07-07,16.105000,17.084999,16.090000,17.045000,16.204500,43534200
2010-07-08,17.325001,17.420000,16.990000,17.375000,16.518229,42894400
2010-07-09,17.379999,17.639999,17.305000,17.629999,16.760654,28753000
2010-07-12,17.525000,17.730000,17.375000,17.670000,16.798679,28290400
2010-07-13,18.030001,18.334999,17.959999,18.209999,17.312052,38401000
2010-07-14,18.080000,18.334999,17.934999,18.195000,17.297792,35696800
2010-07-15,18.180000,18.325001,17.700001,18.209999,17.312052,43874800
2010-07-16,18.004999,18.030001,17.129999,17.190001,16.342350,55197000
2010-07-19,17.330000,17.504999,17.059999,17.405001,16.546753,29159000
2010-07-20,16.934999,17.809999,16.920000,17.775000,16.898499,35449600
2010-07-21,17.969999,17.985001,17.184999,17.330000,16.475445,51233600
2010-07-22,17.730000,18.245001,17.725000,18.094999,17.202726,41859000
2010-07-23,18.025000,18.465000,17.924999,18.400000,17.492676,40435000
2010-07-26,18.485001,18.840000,18.375000,18.820000,17.891972,29810400
2010-07-27,19.004999,19.045000,18.650000,18.780001,17.853947,30441000
2010-07-28,18.715000,18.830000,18.420000,18.545000,17.630533,24929000
2010-07-29,18.780001,18.875000,18.075001,18.360001,17.454660,43586000
2010-07-30,17.995001,18.555000,17.930000,18.370001,17.464163,39981000
2010-08-02,18.930000,19.245001,18.780001,19.174999,18.229465,27066600
2010-08-03,19.090000,19.195000,18.879999,19.000000,18.063093,24917000
2010-08-04,19.105000,19.305000,18.980000,19.250000,18.300768,29503200
2010-08-05,19.014999,19.230000,18.955000,19.215000,18.267500,22767600
2010-08-06,18.825001,19.120001,18.559999,19.049999,18.110628,39216200
2010-08-09,19.240000,19.325001,19.030001,19.254999,18.305521,16553800
2010-08-10,18.940001,19.250000,18.705000,19.055000,18.115385,34648800
2010-08-11,18.465000,18.465000,17.950001,18.004999,17.117157,54290200
2010-08-12,17.459999,17.910000,17.445000,17.780001,16.903255,39610800
2010-08-13,17.674999,17.889999,17.635000,17.665001,16.793928,28947800
2010-08-16,17.440001,17.770000,17.309999,17.665001,16.793928,27586800
2010-08-17,17.959999,18.350000,17.860001,18.075001,17.183708,27217000
2010-08-18,18.075001,18.344999,17.870001,18.160000,17.264517,29996200
2010-08-19,17.950001,18.055000,17.379999,17.535000,16.670338,45431200
2010-08-20,17.415001,17.469999,17.155001,17.410000,16.551497,32615000
2010-08-23,17.570000,17.740000,17.260000,17.285000,16.432667,27716800
2010-08-24,16.895000,17.040001,16.590000,16.764999,15.938298,48444200
2010-08-25,16.570000,17.010000,16.365000,16.879999,16.047636,46609600
2010-08-26,17.040001,17.090000,16.549999,16.650000,15.828977,43717600
2010-08-27,16.865000,17.205000,16.365000,17.174999,16.328091,45588400
2010-08-30,17.084999,17.190001,16.674999,16.684999,15.862251,34093600
2010-08-31,16.549999,16.889999,16.420000,16.670000,15.847987,51107600
2010-09-01,17.125000,17.715000,17.105000,17.674999,16.803434,37278800
2010-09-02,17.760000,18.000000,17.680000,18.000000,17.112410,25041400
2010-09-03,18.360001,18.504999,18.160000,18.475000,17.563984,38308800
2010-09-07,18.290001,18.340000,18.025000,18.065001,17.174206,28699200
2010-09-08,18.120001,18.450001,18.110001,18.299999,17.397614,28568400
2010-09-09,18.719999,18.730000,18.379999,18.480000,17.568737,20586200
2010-09-10,18.545000,18.705000,18.455000,18.674999,17.754122,15992400
2010-09-13,19.025000,19.150000,18.879999,19.084999,18.143906,22534200
2010-09-14,19.000000,19.264999,18.860001,19.049999,18.110628,28813000
2010-09-15,18.934999,19.235001,18.825001,19.195000,18.248484,23054600
2010-09-16,19.075001,19.205000,18.945000,19.180000,18.234221,21917400
2010-09-17,19.379999,19.424999,19.100000,19.219999,18.272242,27850600
2010-09-20,19.340000,19.870001,19.240000,19.785000,18.809391,33236000
2010-09-21,19.764999,19.945000,19.495001,19.650000,18.736919,51395800
2010-09-22,19.590000,19.809999,19.355000,19.475000,18.570055,29317600
2010-09-23,19.129999,19.540001,19.035000,19.135000,18.245850,31925800
2010-09-24,19.559999,19.945000,19.530001,19.910000,18.984838,27508800
2010-09-27,19.934999,19.985001,19.700001,19.740000,18.822731,20413400
2010-09-28,19.790001,19.995001,19.365000,19.885000,18.961000,31734200
2010-09-29,19.775000,19.955000,19.645000,19.790001,18.870413,28432000
2010-09-30,20.004999,20.254999,19.500000,19.684999,18.770292,49564600
2010-10-01,19.969999,20.020000,19.615000,19.844999,18.922857,33149600
2010-10-04,19.764999,19.930000,19.355000,19.540001,18.632038,30304800
2010-10-05,19.910000,20.430000,19.860001,20.334999,19.390089,32505800
2010-10-06,20.325001,20.434999,20.170000,20.340000,19.394859,25161400
2010-10-07,20.504999,20.510000,20.040001,20.290001,19.347176,24211000
2010-10-08,20.344999,20.620001,20.184999,20.504999,19.552193,23666000
2010-10-11,20.580000,20.655001,20.405001,20.549999,19.595093,15740600
2010-10-12,20.420000,20.795000,20.195000,20.674999,19.714294,24488200
2010-10-13,20.900000,21.215000,20.809999,20.985001,20.009888,26755200
2010-10-14,20.950001,21.020000,20.570000,20.855000,19.885927,33013600
2010-10-15,21.125000,21.145000,20.584999,20.915001,19.943144,39615400
2010-10-18,20.924999,21.250000,20.844999,21.135000,20.152916,18403000
2010-10-19,20.719999,20.959999,20.309999,20.545000,19.590340,45929800
2010-10-20,20.635000,21.160000,20.615000,20.959999,19.986048,34194600
2010-10-21,21.150000,21.385000,20.725000,21.045000,20.067093,39107400
2010-10-22,21.110001,21.190001,21.004999,21.139999,20.157688,18522000
2010-10-25,21.410000,21.629999,21.219999,21.240000,20.253036,26505800
2010-10-26,21.035000,21.305000,20.955000,21.250000,20.262571,29102400
2010-10-27,20.955000,21.180000,20.740000,21.135000,20.152916,29413600
2010-10-28,21.385000,21.400000,20.945000,21.165001,20.181520,31786600
2010-10-29,21.100000,21.254999,21.025000,21.174999,20.191057,21827000
2010-11-01,21.395000,21.620001,20.950001,21.190001,20.205362,32067200
2010-11-02,21.520000,21.625000,21.389999,21.520000,20.520031,20507000
2010-11-03,21.590000,21.719999,21.155001,21.709999,20.701195,38641600
2010-11-04,22.174999,22.549999,22.125000,22.530001,21.483097,29047000
2010-11-05,22.559999,22.775000,22.504999,22.709999,21.654728,25544800
2010-11-08,22.555000,22.684999,22.410000,22.635000,21.583216,26516800
2010-11-09,22.740000,22.780001,22.105000,22.290001,21.254251,29654400
2010-11-10,22.280001,22.490000,21.945000,22.469999,21.425884,38159000
2010-11-11,22.075001,22.365000,21.950001,22.295000,21.259010,25968000
2010-11-12,21.995001,22.190001,21.565001,21.764999,20.753641,42296200
2010-11-15,21.905001,22.070000,21.684999,21.700001,20.691658,28708400
2010-11-16,21.440001,21.504999,20.825001,21.020000,20.043262,57382600
2010-11-17,21.045000,21.215000,20.920000,21.025000,20.048027,33095200
2010-11-18,21.450001,21.815001,21.445000,21.674999,20.667822,27549000
2010-11-19,21.629999,21.799999,21.405001,21.780001,20.767942,24003600
2010-11-22,21.565001,21.760000,21.235001,21.750000,20.739340,36735400
2010-11-23,21.225000,21.320000,20.950001,21.120001,20.138617,40387400
2010-11-24,21.379999,21.745001,21.379999,21.740000,20.729803,21842200
2010-11-26,21.370001,21.600000,21.250000,21.270000,20.281645,11902200
2010-11-29,21.125000,21.469999,20.855000,21.370001,20.376991,32339000
2010-11-30,20.945000,21.365000,20.879999,21.090000,20.110012,31401400
2010-12-01,21.725000,22.090000,21.715000,22.004999,20.982489,34561600
2010-12-02,22.080000,22.610001,22.065001,22.580000,21.530775,25054200
2010-12-03,22.424999,22.745001,22.410000,22.690001,21.635660,24281200
2010-12-06,22.605000,22.754999,22.555000,22.639999,21.587980,17429400
2010-12-07,23.084999,23.115000,22.655001,22.674999,21.621357,38402000
2010-12-08,22.725000,22.885000,22.530001,22.855000,21.792992,22309800
2010-12-09,23.105000,23.115000,22.799999,23.014999,21.945559,20233200
2010-12-10,23.155001,23.334999,23.010000,23.299999,22.217310,17311600
2010-12-13,23.495001,23.565001,23.305000,23.309999,22.226851,21594400
2010-12-14,23.389999,23.570000,23.219999,23.355000,22.269764,21710600
2010-12-15,23.270000,23.459999,23.070000,23.155001,22.079054,21288800
2010-12-16,23.200001,23.445000,23.014999,23.395000,22.307907,21032200
